page_id__geo	page_id_pag	page_title	page_namespace	page_len	last_edit_timestamp	geo_tag_id	gt_primary	gt_lat	gt_lon	gt_country	gt_region	gt_globe	first_edit_timestamp	edits	minor_edits	language
103724	103724	Kleurryke_huisfasades_in_High_Road,_Leyton.jpeg	6	365	20160119004515	47991	1	51.55883026	-0.00716460			earth	20150922221739	1	2	af
103682	103682	Aandskemer_in_Stratford,_Londen_2.jpeg	6	340	20150921221551	67692	1	51.54175280	-0.00246730			earth	20150921221235	1	1	af
103725	103725	Bed_in_die_afdelingswinkel_John_Lewis,_Oxfordstraat,_Londen.jpeg	6	367	20150922224740	67693	1	51.51492325	-0.14417183			earth	20150922224740	1		af
103767	103767	Millenniumbrug_in_die_aandskemer,_23_September_2015.jpeg	6	361	20160130004105	67694	1	51.50815705	-0.09890319			earth	20150923231236	1	1	af
103680	103680	Aandskemer_in_Stratford,_Londen.jpeg	6	360	20160119003413	67696	1	51.54266836	-0.00369239			earth	20150921220224	1	1	af
103768	103768	Uitsig_oor_die_Teems_in_Sentraal-Londen,_September_2015.jpeg	6	385	20160130004739	67697	1	51.51020072	-0.09853807			earth	20150923235053	1	3	af
103769	103769	Grafmonumente_op_Kensal_Green-begraafplaas.jpeg	6	360	20160119004547	67698	1	51.52859892	-0.22278671			earth	20150924000506	1	1	af
103851	103851	Betoging_in_Holborn,_Londen,_26_September_2015.jpeg	6	412	20160209234347	67699	1	51.52209129	-0.11066585			earth	20150926213851	1	2	af
104409	104409	Victoriaanse_terrashuise_in_Dunedin_Road,_Leyton.jpeg	6	378	20151015114951	67700	1	51.55895817	-0.00918556			earth	20151015114454	1	2	af
104410	104410	Straattoneel_in_Hackney.jpeg	6	360	20151015120425	67701	1	51.52332728	-0.07874655			earth	20151015120351	1	2	af
104414	104414	Die_wagsaal_van_Heathrow-lughawe_se_Terminaal_2-gebou.jpeg	6	382	20160131203915	67702	1	51.46993500	-0.44751500			earth	20151015123518	1	1	af
104642	104642	Kentekens_van_TfL_en_die_City_of_London_by_'n_bushalte.jpeg	6	383	20151027230004	68871	1	51.51382883	-0.08444524			earth	20151027223327	1	1	af
104648	104648	Uitsig_oor_Sentraal-Londen_vanaf_Primrose_Hill.jpeg	6	380	20160118224638	68904	1	51.53960033	-0.16073682			earth	20151028195301	1	2	af
104649	104649	WP_20150924_14_30_19_Pro.jpg	6	71	20151028195407	68905	1	51.53960033	-0.16073682			earth	20151028195407	1		af
104652	104652	Woonhuise_in_die_Primrose_Hill-buurt.jpeg	6	365	20160118224702	68906	1	51.54012126	-0.15442030			earth	20151028201105	1	1	af
104653	104653	Herfskleure_op_Primrose_Hill.jpeg	6	357	20160118224757	68907	1	51.53972061	-0.16073582			earth	20151028201601	1	1	af
104837	104837	Old_Street_Roundabout,_Londen.jpeg	6	358	20151111015201	69494	1	51.52552452	-0.08817837			earth	20151111015137	1	1	af
105473	105473	Die_hoofportaal_van_St_James-kerk_te_Clerkenwell,_Londen.jpg	6	385	20151211004342	70737	1	51.52350129	-0.10613853			earth	20151211003812	1	1	af
106356	106356	'n_Nagtelike_straattoneel_op_die_hoek_van_Old_Street_en_Bunhill_Row.jpg	6	405	20160125212511	71893	1	51.52513954	-0.09087634			earth	20160119124937	1	3	af
106600	106600	'n_Nagtelike_straattoneel_in_Old_Street.jpg	6	91	20160125212440	72047	1	51.52513954	-0.09087634			earth	20160125212440	1		af
106660	106660	Woonstelkompleks_in_die_Barbican_Estate,_Londen.jpg	6	376	20160127224108	72082	1	51.51922384	-0.09737013			earth	20160127223956	1	1	af
107225	107225	Die_Anglikaanse_kapel_van_Kensal_Green-begraafplaas.jpg	6	388	20160209233329	72262	1	51.52841125	-0.22427928			earth	20160209232943	1	1	af
107262	107262	Guildhall,_Londen.jpg	6	388	20160210213449	72278	1	51.51509131	-0.09272891			earth	20160210213425	1	1	af
107593	107593	Sicilian_Avenue,_Holborn.jpg	6	353	20160218231300	72349	1	51.51887792	-0.12174094			earth	20160218231227	1	1	af
108533	108533	Old_Street,_London.jpg	6	347	20160314235404	72670	1	51.52500031	-0.09398234			earth	20160314235335	1	1	af
110667	110667	Lloyd's-gebou,_Londen.jpg	6	350	20160511173403	73980	1	51.51355013	-0.08018388			earth	20160511173338	1	1	af
111805	111805	Where_the_City_meets_Shoreditch....jpg	6	413	20160629181825	74437	1	51.52190823	-0.07847708			earth	20160629181641	1	1	af
111807	111807	Wormwood_Street,_City_of_London.jpg	6	356	20160630010136	74438	1	51.51588424	-0.08413352			earth	20160630010109	1	1	af
114942	114942	Victoriaanse_en_moderne_woongeboue_in_Fawe_Street,_Poplar,_Oos-Londen_(VK).jpeg	6	411	20161008225111	97728	1	51.51680620	-0.01596919			earth	20161008223543	1	3	af
114943	114943	Rolprentvertoning_in_die_Museum_of_the_Order_of_St_John,_Clerkenwell,_Londen.jpeg	6	401	20161008230143	97729	1	51.52211761	-0.10273213			earth	20161008230143	1		af
114984	114984	Uitsig_oor_die_Teemsrivier_vanaf_Richmond_Hill,_Londen.jpeg	6	371	20161009233050	97785	1	51.45256902	-0.29912154			earth	20161009232921	1	1	af
114985	114985	Uitsig_oor_die_Teemsrivier_vanaf_Richmond_Hill,_Londen,_beeld2.jpeg	6	379	20161009233656	97786	1	51.45249124	-0.29895315			earth	20161009233656	1		af
114986	114986	Uitsig_oor_die_Teemsrivier_vanaf_Richmond_Hill,_Londen,_beeld3.jpeg	6	379	20161009234234	97787	1	51.45256902	-0.29912154			earth	20161009234234	1		af
115027	115027	Gothic_House_in_Richmond,_Londen.jpeg	6	358	20161010202415	97912	1	51.46196907	-0.30526070			earth	20161010202315	1	1	af
115030	115030	Teemsrivier_en_All_Saints_Church_in_Richmond,_Londen.jpeg	6	378	20161010203658	97916	1	51.47041619	-0.31874835			earth	20161010203658	1		af
115031	115031	Teemsrivier_in_Kew,_Londen.jpeg	6	351	20161010204214	97917	1	51.48644197	-0.28821794			earth	20161010204214	1		af
66955	66955	Lord’s	0	3298	20160717212024	137176	1	51.52944444	-0.17277778			earth	20120719202129	12	18	af
76174	76174	Gemenebes_van_Engeland	0	4090	20150413184529	154864	1	51.50000000	-0.11666667			earth	20130515141510	2	1	af
34404	34404	Chigwell	0	3113	20141101154638	159743	1	51.62250000	0.07222222			earth	20080926065244	3	10	af
51481	51481	Twickenham	0	4053	20141101174459	160057	1	51.44861111	-0.33694444			earth	20101204063929	2	10	af
56469	56469	Penge_(Londen)	0	3255	20141101221248	160299	1	51.41750000	-0.06472222			earth	20110803165534	4	5	af
66971	66971	Marylebone	0	3984	20161106103740	161076	1	51.51666667	-0.16666667			earth	20120720154533	3	14	af
66970	66970	St_John's_Wood	0	4431	20141101224024	161092	1	51.53611111	-0.17500000			earth	20120720151622	6	8	af
67166	67166	Queen_Elizabeth_Olympic_Park	0	5852	20161106110547	161108	1	51.54611111	-0.01305556			earth	20120725170312	8	19	af
67165	67165	Stratford,_Londen	0	4721	20150922220827	161138	1	51.54222222	-0.00166667			earth	20120725154138	9	12	af
67267	67267	Charing_Cross	0	3560	20141101154600	161253	1	51.50750000	-0.12305556			earth	20120728095135	4	2	af
67266	67266	Leyton	0	4129	20151015115852	161290	1	51.56055556	-0.01555556			earth	20120728085915	6	12	af
78053	78053	Strand,_Londen	0	4408	20160119125420	161641	1	51.51138889	-0.11888889			earth	20130708130850	1	10	af
86371	86371	Dulwich_Village	0	3697	20141101203524	161693	1	51.45000000	-0.08333333			earth	20140415235356	1	4	af
83997	83997	Muswell_Hill	0	8455	20161106104604	161704	1	51.59194444	-0.14305556			earth	20140120233441	1	32	af
93481	93481	Holland_Park	0	3964	20150406105409	161785	1	51.50277778	-0.20388889			earth	20141005170202	1	4	af
99070	99070	Paddington	0	3781	20150406092002	161811	1	51.51722222	-0.17305556			earth	20150405180034	2	2	af
95275	95275	Southwark	0	4883	20161106112133	161847	1	51.49888889	-0.09000000			earth	20150101134215	1	11	af
97056	97056	Hackney_Central	0	4169	20161106100536	161858	1	51.54333333	-0.05944444			earth	20150304141620	2	3	af
99073	99073	Crouch_End	0	3118	20150406091002	161868	1	51.57972222	-0.12361111			earth	20150405181516	2	1	af
90481	90481	Silvertown	0	3560	20141101172644	161960	1	51.50000000	0.03333333			earth	20140819224715	3	4	af
110271	110271	Battersea	0	4494	20161106094139	162006	1	51.46388889	-0.16777778			earth	20160428205505	1	9	af
92786	92786	City_of_London	0	7028	20170114112615	162275	1	51.51666667	-0.08333333			earth	20140907224549	4	33	af
99068	99068	Notting_Hill	0	3729	20160726190553	162323	1	51.50972222	-0.20416667			earth	20150405174902	4	2	af
66939	66939	Universiteit_van_Londen	0	3686	20151209171308	164089	1	51.52111111	-0.12888889			earth	20120719140321	5	6	af
37322	37322	Londense_Tower	0	5201	20151128184841	164946	1	51.50805556	-0.07583333			earth	20090317212447	8	45	af
66573	66573	Canary_Wharf	0	5246	20160128101407	165010	1	51.50361111	-0.01833333			earth	20120706232820	2	25	af
93142	93142	Clerkenwell	0	6062	20161008233701	165497	1	51.52611111	-0.10361111			earth	20140917224829	1	19	af
109362	109362	Kensington	0	3834	20160331084059	167674	1	51.50027778	-0.19083333			earth	20160330181348	1	1	af
94191	94191	Chelsea,_Londen	0	5418	20141120235040	167677	1	51.48750000	-0.16833333			earth	20141120202809	1	7	af
106147	106147	Spitalfields	0	4196	20170305204925	167694	1	51.51638889	-0.07500000			earth	20160112231327	1	7	af
44020	44020	Kingston_upon_Thames	0	3395	20141101163733	167807	1	51.41666667	-0.30000000			earth	20091212114004	4	4	af
105406	105406	Bloomsbury	0	4434	20161016091930	167996	1	51.52611111	-0.11777778			earth	20151209095609	2	9	af
105407	105407	Camden_Town	0	5748	20170205202041	168435	1	51.54111111	-0.14333333			earth	20151209111124	2	11	af
86489	86489	Hampstead	0	5781	20161009065721	168474	1	51.55416667	-0.17444444			earth	20140423110008	1	15	af
12673	12673	Koninkryk_van_Groot-Brittanje	0	5787	20141121062132	168671	1	51.50000000	-0.11666667			earth	20060210195631	14	50	af
92927	92927	City_of_Westminster	0	5606	20160215001809	168815	1	51.50000000	-0.13333333			earth	20140914052630	11	13	af
43973	43973	Epsom	0	3269	20141101155324	169254	1	51.33611111	-0.26750000			earth	20091209212437	3	15	af
43969	43969	Ewell	0	3433	20161106095559	169255	1	51.35027778	-0.24861111			earth	20091209205830	4	11	af
58181	58181	Paleis_van_Westminster	0	4888	20150316140817	169399	1	51.49916667	-0.12472222			earth	20110921084224	6	23	af
37285	37285	Verenigde_Koninkryk_van_Groot-Brittanje_en_Ierland	0	5029	20161010192704	169452	1	51.50000000	-0.11666667			earth	20090315195031	9	33	af
120093	120093	Die_Verenigde_Koninkryk_se_Nasionale_Argiewe_in_Kew,_Londen.jpg	6	387	20170328203947	169962	1	51.48147728	-0.28092125			earth	20170328203947	1		af
51482	51482	Twickenham-stadion	0	5185	20160715180007	170852	1	51.45611111	-0.34166667			earth	20101204065705	6	21	af
67201	67201	Olimpiese_Stadion_(Londen)	0	4875	20160715150002	171484	1	51.53861111	-0.01638889			earth	20120726133332	9	15	af
43183	43183	Westminster-abdy	0	1708	20160408143023	175248	1	51.49944444	-0.12750000			earth	20091104195800	13	33	af
99074	99074	Highgate	0	4531	20161106101104	175335	1	51.56666667	-0.15000000			earth	20150405181904	1	7	af
104647	104647	Primrose_Hill	0	4224	20151212073848	177533	1	51.53333333	-0.16666667			earth	20151028193948	1	12	af
10960	10960	Britse_Ryk	0	6782	20170423082331	178397	1	51.50000000	-0.11666667			earth	20051105175659	14	120	af
106854	106854	Vauxhall	0	3564	20160201010450	178493	1	51.49027778	-0.11916667			earth	20160201005619	1	2	af
23476	23476	Wimbledon-kampioenskap	0	3928	20150315212731	179747	1	51.43374444	-0.21406389	GB		earth	20070708164432	16	58	af
66976	66976	Wembley-stadion	0	9676	20160715210032	179851	1	51.55583333	-0.27972222			earth	20120720172016	5	11	af
92938	92938	Shoreditch	0	7366	20160828105720	179979	1	51.52611111	-0.07805556			earth	20140914092430	2	24	af
52325	52325	Greenwich_(Londen)	0	3779	20170507121626	180092	1	51.48138889	-0.00805556			earth	20110112061230	6	16	af
107592	107592	Holborn	0	4599	20160218233339	180441	1	51.51722222	-0.11833333			earth	20160218221031	1	8	af
93097	93097	Islington	0	4581	20170328180939	180443	1	51.53277778	-0.10611111			earth	20140916230257	2	13	af
93604	93604	Soho	0	4798	20160210005005	180448	1	51.51305556	-0.13500000			earth	20141015113013	1	13	af
44390	44390	Lincoln’s_Inn_Fields_Theatre	0	1912	20161125223958	138677	1	51.51527800	-0.11527800	GB		earth	20130408132506	6	3	als
43862	43862	Her_Majesty’s_Theatre	0	2416	20150710185550	138800	1	51.50833333	-0.13166667	GB	WSM	earth	20130311164813	2	5	als
44763	44763	Chapel_Royal	0	1385	20150710054216	138876	1	51.50472222	-0.13750000	GB	WSM	earth	20130505151822	3	3	als
44829	44829	Vauxhall_Gardens	0	2059	20160428082955	138880	1	51.48666667	-0.12194444	GB	LBH	earth	20130511132530	4	1	als
48518	48518	Harrow_School	0	1243	20150825222258	140171	1	51.57310300	-0.33379200	GB	HRW	earth	20131124120029	2		als
44448	44448	Royal_Opera_House	0	3589	20150825223912	176079	1	51.51277778	-0.12250000	GB	WSM	earth	20130411042710	4	5	als
46372	46372	Old_Royal_Naval_College	0	1688	20150628122858	176863	1	51.48333333	-0.00555556	GB	GRE	earth	20130908043907	3		als
60228	60228	Tate_Gallery_of_Modern_Art	0	4138	20161018050946	192581	1	51.50790500	-0.09935200	GB	SWK	earth	20160316111711	2	1	als
46201	46201	Woolwich	0	1676	20130824130036	197256	1	51.49610000	0.06810000	GB	GRE	earth	20130824125513	2		als
45028	45028	Crystal_Palace_(Gebäude)	0	3234	20150506171215	199974	1	51.50326944	-0.17007778	GB	WSM	earth	20130528102456	3	4	als
18780	18780	Westminster_Abbey	0	3203	20161122213500	200514	1	51.49944444	-0.12750000	GB	WSM	earth	20080507054054	13	50	als
45909	45909	British_Library	0	4013	20150825223237	200925	1	51.52944444	-0.12694444	GB	CMD	earth	20130727044249	3	4	als
6514	6514	London	0	3437	20160215050258	207217	1	51.51666667	-0.11666667	GB	LND	earth	20050930093333	55	202	als
44211	44211	Bank_of_England	0	3902	20161111210827	210821	1	51.51416667	-0.08805556	GB	LND	earth	20130401053953	8	5	als
44990	44990	Pantheon_(London)	0	1291	20150507041354	210832	1	51.51550000	-0.13810000	GB	WSM	earth	20130525134845	3	5	als
1874194	1874194	Abwab_iqd_farid.jpg	6	303	20170226000733	8648330	1	51.51233292	-0.09316666			earth	20131220085612	1	2	ar
35108	35108	ستاد_لندن_الاوليمبى	0	2269	20140816174738	138930	1	51.53861111	-0.01638889	GB	LND	earth	20120901095611	1	9	arz
93952	93952	امبيريال_كوليدج_لندن	0	3545	20161220083400	141100	1	51.49830800	-0.17688200	GB		earth	20140205085515	5	3	arz
88240	88240	متحف_مدام_تيسو	0	17627	20160425082553	141187	1	51.52277778	-0.15527778	GB		earth	20130828223029	4	6	arz
24456	24456	لندن_الكبرى	0	2901	20150813152308	141451	1	51.50841100	-0.12536400	GB		earth	20101027141523	6	30	arz
145328	145328	جامعة_كوين_مارى	0	5485	20161221064120	141543	1	51.52305556	-0.04027778			earth	20161220185453	4	1	arz
11752	11752	بيج_بين	0	1357	20160207131202	142050	1	51.50061111	-0.12461111			earth	20090711193102	2	42	arz
666	666	لندن	0	11520	20160425075758	142665	1	51.50722222	-0.12750000	GB		earth	20080720131350	23	114	arz
37989	37989	Bushy_Park	0	886	20151115180039	7531	1	51.41277778	-0.33805556	GB		earth	20120513104421		4	ast
132483	132483	Bukingem_sarayı	0	2222	20150401180505	347459	1	51.50083333	-0.14194444	GB		earth	20101014141258	9	22	az
304088	304088	Böyük_London	0	1011	20160926182847	347930	1	51.50000000	-0.08333333	GB		earth	20121203174233	5	2	az
397487	397487	Stemford_Bric	0	4983	20161201140650	360604	1	51.48166667	-0.19111111			earth	20150228095801	9	4	az
395396	395396	30_St_Mary_Axe	0	2850	20170417214833	364367	1	51.51444444	0.08027778			earth	20150214190619	6	4	az
395388	395388	Lloyds_binası	0	1939	20170417214908	364368	1	51.51305556	0.08236111			earth	20150214180814	6	2	az
69263	69263	Biq_Ben	0	4740	20170417214552	367289	1	51.49944444	-0.12750000	GB		earth	20081117194636	34	50	az
393730	393730	London_körpüsü	0	3095	20150204193023	367342	1	51.50805556	-0.08777778	GB		earth	20150204151813	4		az
389813	389813	Sent-Ceyms_parkı	0	5671	20170417214102	367343	1	51.50166667	-0.13194444	GB		earth	20150104222603	9	4	az
394484	394484	Qrin-park	0	2013	20170417214236	367348	1	51.50416667	-0.14361111	GB		earth	20150208212310	3		az
396765	396765	Barnet_borosu	0	2396	20150223202457	384195	1	51.62540000	-0.15270000			earth	20150223095447	8	2	az
396878	396878	Beksli_borosu	0	3268	20161201143449	384223	1	51.41666667	0.13333333			earth	20150223191103	2	4	az
396895	396895	Brent_borosu	0	4282	20170415131129	384256	1	51.56611111	-0.27388889			earth	20150223200620	2	1	az
396249	396249	Barkinq_və_Dagenhem_borosu	0	3662	20161205182712	384278	1	51.55000000	0.11666667			earth	20150220143516	3	5	az
395319	395319	Vestminster	0	4274	20170307004939	384283	1	51.50000000	-0.13333333			earth	20150214080049	10	8	az
393670	393670	Uaythol	0	5518	20170107150304	391221	1	51.50416667	-0.12638889			earth	20150204083951	8	1	az
97674	97674	Vestminster_abbatlığı	0	61294	20170504063907	391439	1	51.49944444	-0.12750000	GB		earth	20091213150144	109	35	az
256937	256937	Kyu_kral_botanika_bağları	0	1676	20170423162729	391799	1	51.47466667	-0.29546667			earth	20110920045238	8	15	az
70942	70942	Лондон_күҙе	0	1474	20140405201307	399838	1	51.50333333	-0.11972222	GB		earth	20140404135800	11	1	ba
60087	60087	Байтүл-Футу_мәсете	0	2964	20130311111702	416126	1	51.39611111	-0.19888889			earth	20130206062604	3	7	ba
3651	3651	Лондон	0	23955	20160306195443	451780	1	51.50722222	-0.12750000	GB		earth	20080131071944	98	120	ba
91774	91774	Gipsy_Hill	0	2742	20160615122106	123249	1	51.42401980	-0.08575230	GB	LBH	earth	20160615122106	1		bar
98830	98830	Teddington	0	1669	20170328052005	139753	1	51.42416667	-0.33222222	GB	RIC	earth	20170326035211	1	3	bar
98865	98865	Richmond_Palace	0	1852	20170329024542	143115	1	51.46038800	-0.31021900	GB	RIC	earth	20170328060606	2	1	bar
89077	89077	Небаскроб_Мэры-Экс	0	2059	20130309114939	106535	1	51.51444444	-0.08027778	GB		earth	20110901063720	6	6	be
109442	109442	Чытальная_зала_Брытанскага_музея	0	3431	20130309190044	108251	1	51.51941944	-0.12707500			earth	20120304113044	1	3	be
109444	109444	Банк_Англіі	0	3765	20130309190043	108252	1	51.51410000	-0.08860000	GB		earth	20120304113928	3	6	be
115590	115590	Каці_Сарк	0	1351	20130309213313	109026	1	51.48277778	-0.00972222	GB		earth	20120521090300	6	3	be
124093	124093	Нотынг-Хілскі_карнавал	0	2708	20131210093528	109688	1	51.51320000	-0.20430000	GB	KEC	earth	20120728042243	2	6	be
124066	124066	Востраў_Торні	0	2856	20140414153440	109691	1	51.49833333	-0.12888889	GB	WSM	earth	20120727195116	1	3	be
124515	124515	Друры-лейн	0	1690	20150313191736	109745	1	51.51500000	-0.12277778			earth	20120801201014	1	3	be
124552	124552	Грынвіцкі_пешаходны_тунэль	0	1384	20130310001028	109749	1	51.48330000	-0.01020000	GB		earth	20120802094917	3	3	be
124522	124522	The_Shard	0	4285	20130427065353	109763	1	51.50444444	-0.08666667	GB		earth	20120801204256	3	7	be
124531	124531	Падзінгтан	0	1415	20130310000315	109775	1	51.51720000	0.17300000			earth	20120801211214	2	3	be
218145	218145	Вёска_Хайгейт	0	1471	20141230093920	120535	1	51.57160000	-0.14480000	GB		earth	20141230093747	2	1	be
65966	65966	Брытанская_бібліятэка	0	5124	20150724173153	156023	1	51.52940000	-0.12694400			earth	20101028121512	13	11	be
95790	95790	Галерэя_Тэйт	0	2975	20150312191625	160637	1	51.49083333	-0.12722222	GB		earth	20111023224430	1	8	be
114655	114655	Альберт-хол	0	4595	20130309211554	165810	1	51.50094444	-0.17743611			earth	20120506123333	3	9	be
114778	114778	Крыштальны_палац	0	2765	20140102081534	166039	1	51.42222222	-0.07305556			earth	20120508153708	5	4	be
121240	121240	Уімблданскі_турнір	0	9971	20170112092824	168436	1	51.43416667	-0.21388889	GB		earth	20120711195726	8	9	be
157232	157232	Сакрэтная_разведвальная_служба	0	4672	20130421194234	173780	1	51.48719444	-0.12405556	GB		earth	20130327171559	5	1	be
169326	169326	Піўная_паводка	0	3438	20130821084410	174577	1	51.51655600	-0.13013900			earth	20130728071526	6	1	be
197159	197159	Графства_Мідлсекс	0	12833	20150715110419	176287	1	51.50000000	-0.41666667	GB		earth	20140503174427	2	1	be
285465	285465	Лонданскі_камень	0	2438	20151024143959	179265	1	51.51166667	-0.08944444	GB		earth	20151024143959	1		be
336804	336804	Уімблдан	0	16119	20160704175129	180865	1	51.41944444	-0.20833333			earth	20160704175129	1		be
225926	225926	Эмірэйтс,_стадыён	0	30944	20160829155757	215530	1	51.55500000	-0.10833333	UK		earth	20150319041152	57	94	be
54582	54582	Біг-Бен	0	3559	20140828092417	220168	1	51.50083333	-0.12444444	GB		earth	20100601104322	9	31	be
63389	63389	Таўэрскі_мост	0	2821	20130406163545	220532	1	51.50555556	-0.07500000	GB		earth	20100912115949	10	23	be
63386	63386	Трафальгарская_плошча	0	3552	20150314134935	220533	1	51.50777778	-0.12750000	GB		earth	20100912114013	11	21	be
74399	74399	Вэстмінстэрскі_палац	0	3326	20150302205037	221062	1	51.49930556	-0.12475000	GB		earth	20110307165421	8	24	be
78328	78328	Вэстмінстэрскае_абацтва	0	7242	20140102082426	221243	1	51.49944444	-0.12750000	GB		earth	20110429175736	5	20	be
94627	94627	Каралеўскі_тэатр_Ковент-Гардэн	0	1583	20150724171152	221743	1	51.51289167	-0.12276667			earth	20111014162949	10	3	be
99019	99019	Лонданскі_мост	0	2868	20130309150825	221802	1	51.50805556	-0.08777778			earth	20111204110258	4	6	be
114658	114658	Кенсінгтон	0	2637	20130309212546	222421	1	51.50040000	-0.19090000	GB		earth	20120506123924	4	4	be
124020	124020	Уайтхол	0	2323	20150313191755	222614	1	51.50416667	-0.12638889	GB		earth	20120727095130	4	4	be
124131	124131	Мармуровая_арка	0	3044	20130309235936	222622	1	51.51305556	-0.15861111	GB		earth	20120728133924	1	3	be
123888	123888	Лонданскі_велапарк	0	2017	20140816170254	222627	1	51.55027778	-0.01527778			earth	20120726080425	6	10	be
124128	124128	Сент-Марцін-ін-зэ-Філдс	0	4269	20160514183337	222629	1	51.50888889	-0.12694444			earth	20120728131610	1	4	be
124094	124094	Нотынг-Хіл	0	3299	20130310000321	222630	1	51.50960000	-0.20430000	GB		earth	20120728042654	2	4	be
124048	124048	Каралеўскі_судны_двор	0	2868	20150312185253	222633	1	51.51361111	-0.11333333	GB		earth	20120727152456	1	6	be
124553	124553	Бора_Ілінг	0	2274	20130310001027	222634	1	51.50000000	-0.33333333	GB		earth	20120802095618	1	5	be
123877	123877	Алімпійскі_стадыён,_Лондан	0	4381	20130309235449	222635	1	51.53861111	0.01666667	UK		earth	20120726073733	11	12	be
124097	124097	Бора_Кенсінгтон_і_Чэлсі	0	3034	20130415222221	222639	1	51.50000000	-0.19000000			earth	20120728044116	1	7	be
123953	123953	Сент-Джэймскі_парк	0	2702	20130309234911	222640	1	51.50166667	-0.13194444			earth	20120726105128	1	6	be
124044	124044	Стрэнд	0	2362	20150313191751	222643	1	51.51138889	-0.11888889	GB		earth	20120727150948	3	4	be
124145	124145	Мэл	0	1503	20150313191738	222644	1	51.50416667	-0.13527778	GB		earth	20120728160055	1	3	be
124117	124117	Квінс-хаус	0	3890	20130310000650	222647	1	51.48111111	-0.00388889	GB	GRE	earth	20120728121102	1	4	be
124581	124581	Воксхальскі_мост	0	3101	20150302195756	222650	1	51.48750000	-0.12694444			earth	20120802110216	1	4	be
124118	124118	Кларэнс-хаус	0	2189	20130310000704	222654	1	51.50400000	-0.13850000	GB	WSM	earth	20120728122349	2	4	be
124458	124458	Вэстмінстэрскі_мост	0	2999	20130310000621	222657	1	51.50083333	-0.12194444	UK		earth	20120801095123	2	2	be
124146	124146	Хэмпстэд-Хіт	0	2152	20130309235858	222659	1	51.56861111	-0.19111111	GB		earth	20120728160723	1	2	be
124119	124119	Мост_Ватэрлоа	0	3035	20130310000658	222662	1	51.50861111	-0.11694444			earth	20120728122827	3	4	be
124123	124123	Хамерсміцкі_мост	0	4102	20130310000943	222663	1	51.48833333	-0.23027778	UK		earth	20120728125202	2	2	be
124132	124132	Оксфард-стрыт	0	1954	20150313191741	222664	1	51.51361111	-0.15555556	GB		earth	20120728135035	1	3	be
124592	124592	Чызік	0	1983	20130310000625	222665	1	51.49250000	-0.26330000			earth	20120802112754	1	3	be
124597	124597	Чызік-хаус	0	3078	20140330120747	222666	1	51.48361111	-0.25861111	GB		earth	20120802114723	2	4	be
124009	124009	Кенсінгтонскі_палац	0	4225	20130309234650	222667	1	51.50527778	-0.18833333	GB		earth	20120727085953	2	2	be
124580	124580	Ламбецкі_мост	0	3162	20130310000831	222668	1	51.49444444	-0.12305556			earth	20120802110003	2	3	be
123964	123964	Рыджэнтс-парк	0	3576	20130309234408	222669	1	51.53222222	-0.15666667	GB		earth	20120726141541	3	3	be
124018	124018	Палац_Уайтхол	0	2527	20130309235250	222675	1	51.50322222	-0.12750000	GB		earth	20120727093819	3	3	be
124129	124129	Царква_Святой_Маргарыты	0	3110	20140330115820	222676	1	51.50000000	-0.12694444	GB	WSM	earth	20120728132132	1	4	be
124007	124007	Гайд-парк	0	5925	20160304110431	222677	1	51.50861111	-0.16361111			earth	20120727084813	2	7	be
124143	124143	Пікадзілі	0	2939	20150313191743	222680	1	51.50472222	-0.14111111	GB		earth	20120728154325	1	4	be
124140	124140	Грын-парк	0	2776	20161014161814	222681	1	51.50416667	-0.14361111			earth	20120728153255	2	3	be
123408	123408	Вэстмінстэрскі_сабор	0	1886	20150107221625	222682	1	51.49611111	-0.13972222	GB		earth	20120723183652	5	5	be
123903	123903	О2_Арэна,_Лондан	0	2033	20170131080949	222684	1	51.50288056	0.00313333			earth	20120726081702	6		be
123944	123944	Грынвіцкі_парк	0	3054	20130309235209	222690	1	51.47669000	0.00013000			earth	20120726100455	7	5	be
124149	124149	Хампстэд	0	2332	20130309235855	222692	1	51.55410000	-0.17440000	GB		earth	20120728161135	7	6	be
124025	124025	Саўтваркскі_сабор	0	2563	20140330115427	222697	1	51.50611111	-0.08972222	GB		earth	20120727101404	1	4	be
124015	124015	Сент-Джэймскі_палац	0	4305	20140729174829	222700	1	51.50472222	-0.13750000			earth	20120727092620	2	3	be
124008	124008	Кенсінгтонскія_сады	0	3141	20130309234206	222701	1	51.50722222	-0.18027778	GB		earth	20120727085126	1	3	be
124112	124112	Пэл-Мэл	0	2263	20150313191749	222702	1	51.50694444	-0.13305556			earth	20120728113731	1	4	be
124114	124114	Мальбара-хаус	0	2496	20130310000647	222706	1	51.50500000	-0.13583333	GB		earth	20120728114754	2	3	be
124589	124589	Бора_Ламбет	0	2728	20140202231910	222708	1	51.49030000	-0.11930000			earth	20120802111539	2	6	be
124144	124144	Мемарыял_Вікторыі,_Лондан	0	4141	20170501135315	222709	1	51.50184722	-0.14065000			earth	20120728155826	1	4	be
124591	124591	Мост_К'ю	0	2387	20130309235740	222714	1	51.48694444	-0.28750000			earth	20120802112045	1	2	be
124126	124126	Сент-Мэры-ле-Боу	0	2049	20130310000933	222717	1	51.51388889	-0.09361111	GB		earth	20120728130659	1	3	be
